customer_id,company_name,first_name,last_name,email,phone,address,city,state,zip_code,customer_type,credit_limit,payment_terms,created_date
CUST-00314,Fowler-Sheppard,Natalie,Shelton,harcher@example.org,755-369-6443x098,9541 Victor Spur Apt. 728,Cindyburgh,NY,40300,B2B,34300.85,Due on Receipt,2024-06-29
CUST-00315,,Keith,Marsh,chavezjeff@example.net,607-440-6500,8821 Thomas Street Apt. 691,Jefferyfort,NY,46983,B2C,1000.0,Due on Receipt,2023-12-27
CUST-00316,,Lisa,Walsh,gross@example.com,594-629-6592x3426,49782 Patton Village Suite 128,Bensonhaven,NM,90306,B2C,1000.0,Due on Receipt,2024-12-21
CUST-00317,,Michael,Gomez,afisher@example.com,7804612943,62607 Combs Corner Apt. 415,Port Kellyfort,NC,91018,B2C,1000.0,Due on Receipt,2024-02-29
CUST-00318,Martinez PLC,Emily,Stevenson,mileszachary@example.net,001-272-432-4407x931,133 Thomas Village,Myersville,ID,39812,B2B,16019.51,Due on Receipt,2024-04-26
CUST-00319,,Timothy,White,meaganpayne@example.net,+1-979-916-2022x3288,1975 Myers Square Apt. 766,North Justin,FL,16246,B2C,1000.0,Due on Receipt,2024-08-28
CUST-00320,,Pedro,Carpenter,brewerpatricia@example.net,505.727.7402x588,122 Rios Port Suite 724,Sandraland,GA,85060,B2C,1000.0,Due on Receipt,2024-06-26
CUST-00321,,Nicholas,Ruiz,barbarapennington@example.net,542.359.9599x61002,7533 Rachel Extensions,Camposchester,AR,08938,B2C,1000.0,Due on Receipt,2023-08-04
CUST-00322,,Cheryl,Wilson,alexandernicholas@example.net,5255176298,7433 Ryan Pines Apt. 190,East Arthurberg,OH,01187,B2C,1000.0,Due on Receipt,2024-03-22
CUST-00323,,Kim,Carroll,petersonfaith@example.net,+1-387-933-9785x5982,619 David Path Suite 117,North Carolyn,NC,43875,B2C,1000.0,Due on Receipt,2023-07-04
CUST-00324,,Jeffrey,Shepard,peter51@example.org,318-993-8984x6908,005 Green Isle Apt. 238,Sandraton,TN,31383,B2C,1000.0,Due on Receipt,2024-07-04
CUST-00325,,Charles,Gould,reedchad@example.com,+1-591-787-2401x078,4300 Kim Valleys Apt. 896,New Timothyfurt,IL,49945,B2C,1000.0,Due on Receipt,2024-12-08
CUST-00326,Jordan Group,Andrea,Wilson,princetoni@example.com,(235)260-3319x036,10272 Williams Keys,West David,OH,52643,B2B,39229.92,Due on Receipt,2024-06-22
CUST-00327,,Diane,Douglas,wrightamy@example.com,001-353-274-5843x845,9741 Rhonda Ville Apt. 483,West Jennyberg,CA,05202,B2C,1000.0,Due on Receipt,2023-12-16
CUST-00328,,Holly,Santos,bbenton@example.com,8449964104,6703 Nicolas Shoals,Patelport,PA,04604,B2C,1000.0,Due on Receipt,2024-08-10
CUST-00329,,Kathryn,Pineda,sandra49@example.org,001-605-496-6018x648,3204 Miller Gateway Suite 596,New Joshuaview,TX,86907,B2C,1000.0,Due on Receipt,2023-12-28
CUST-00330,,Kimberly,Patrick,martinezashley@example.com,527-870-7070x578,149 Ashley Mill,West Katie,OH,36695,B2C,1000.0,Due on Receipt,2024-01-04
CUST-00331,,Misty,Martinez,dylanwilliamson@example.org,510.228.7950,0580 Michael Club Suite 181,East Mark,WA,49175,B2C,1000.0,Due on Receipt,2025-03-22
CUST-00332,"Perry, May and Liu",Douglas,Nguyen,matthew65@example.com,790-725-0429x0193,9026 Stephanie Fork,Ryanville,AR,69675,B2B,16172.16,Net 30,2025-02-25
CUST-00333,Lawson Ltd,Alice,Alexander,james94@example.org,335-737-5137x65158,376 Ashley Views Apt. 836,New Jorge,MS,38103,B2B,37450.78,Net 30,2024-03-08
CUST-00334,Wilson-Ortiz,William,Hernandez,xchen@example.org,(370)421-6487,0212 Strong Knoll,South Heidi,IN,32146,B2B,49818.62,Net 60,2024-12-21
CUST-00335,,Kelly,Rogers,brittany91@example.net,4154767647,09957 Flores Fall,Shirleyville,WA,30944,B2C,1000.0,Due on Receipt,2024-02-02
CUST-00336,,Trevor,Williams,ymitchell@example.com,001-422-303-6849x951,7732 Crosby Green Apt. 342,East Andreahaven,TX,99442,B2C,1000.0,Due on Receipt,2023-10-26
CUST-00337,George Inc,Susan,Fernandez,adamwall@example.org,(934)896-7827x411,1241 Lara Summit Apt. 152,Joshuahaven,IA,88592,B2B,25575.38,Net 30,2025-02-09
CUST-00338,,Charles,Watts,hamiltonsarah@example.net,938-400-3296x33472,2318 Aaron Cliff Suite 893,North Robert,PA,34982,B2C,1000.0,Due on Receipt,2024-10-05
CUST-00339,,Omar,Silva,todd24@example.org,877-969-5874x1314,61275 Michael Locks Apt. 779,Mcdanieltown,OH,38633,B2C,1000.0,Due on Receipt,2024-01-11
CUST-00340,,William,Wu,xbrown@example.com,756-267-6640x473,6392 Kimberly Creek Suite 298,Lake Andrewfurt,ND,12330,B2C,1000.0,Due on Receipt,2025-02-12
CUST-00341,,Janet,Barr,penaapril@example.com,+1-732-886-3425,300 Kari Pine,New Raymondfort,OH,06043,B2C,1000.0,Due on Receipt,2023-10-16
CUST-00342,,Justin,Johnson,arthurbrady@example.com,+1-462-341-1186x0089,94568 Kevin Mount Apt. 149,Bennettchester,NY,12698,B2C,1000.0,Due on Receipt,2023-12-06
CUST-00343,,Tammy,Hoffman,smitchell@example.net,536.907.6581x73906,9145 Lisa Corner Apt. 823,Watkinsland,NY,19025,B2C,1000.0,Due on Receipt,2024-04-25
CUST-00344,"Massey, Mills and Franco",Kathleen,Brown,tking@example.net,720-559-9604x38787,7881 Ronald Club Suite 202,East Jamesville,WV,05620,B2B,23146.43,Net 30,2025-05-04
CUST-00345,,Roger,Jackson,jtaylor@example.com,(404)616-4485x9592,589 Kennedy Fords,Saraberg,MN,22028,B2C,1000.0,Due on Receipt,2024-07-28
CUST-00346,,Jennifer,Wells,robert27@example.org,2439318751,58350 Joshua View,Silvaport,OH,48640,B2C,1000.0,Due on Receipt,2024-10-14
CUST-00347,,Katie,Villa,chrishernandez@example.net,842.749.1289,973 Aaron Fort Apt. 192,East Thomas,WA,00533,B2C,1000.0,Due on Receipt,2024-02-23
CUST-00348,,Christian,Booker,williamgonzales@example.net,754.381.3866x6754,42687 Neal Glen,New Rachelstad,DE,23833,B2C,1000.0,Due on Receipt,2023-07-06
CUST-00349,Wyatt-Townsend,Michael,Coleman,patrickwhite@example.net,7373583094,8094 Deborah Row Suite 604,Colleenshire,PA,04489,B2B,42139.01,Due on Receipt,2025-04-17
CUST-00350,,Jennifer,Ruiz,ehenry@example.net,+1-281-905-0922x2161,1843 Marvin Spring,Rachaelburgh,PA,77420,B2C,1000.0,Due on Receipt,2024-12-28
CUST-00351,,Sheryl,Black,qbutler@example.net,2136824127,862 Larry Points,Davidmouth,FL,74972,B2C,1000.0,Due on Receipt,2025-03-27
CUST-00352,,Heather,Knight,fdavis@example.org,001-612-559-0203x571,0642 Taylor Island,Perezborough,NY,36257,B2C,1000.0,Due on Receipt,2025-05-03
CUST-00353,,James,Krause,heidi41@example.com,(595)858-7209x628,435 Davis Trail Apt. 437,Anthonyville,OH,68269,B2C,1000.0,Due on Receipt,2024-11-09
CUST-00354,"Lopez, Taylor and Willis",Nathan,Gray,morrisdaniel@example.com,6264755125,207 Watkins Square Suite 673,Jennifermouth,PA,63750,B2B,32110.83,Net 60,2024-11-25
CUST-00355,,Richard,Williams,kathrynsantana@example.net,466-649-6902,225 Tara Inlet,Port Michael,PA,52404,B2C,1000.0,Due on Receipt,2023-10-23
CUST-00356,,Steven,Hopkins,nicoleturner@example.org,(233)961-3285,1786 Roberta Skyway,Guerrabury,TN,13060,B2C,1000.0,Due on Receipt,2024-04-13
CUST-00357,,David,Hines,ricardomurphy@example.com,+1-769-768-1579x0392,099 Melendez Rue Apt. 273,East Kevinland,HI,45011,B2C,1000.0,Due on Receipt,2024-04-10
CUST-00358,,Destiny,Simmons,larry70@example.com,(422)868-1715x16025,76604 Green Roads Apt. 978,Kimberlymouth,WA,70627,B2C,1000.0,Due on Receipt,2024-03-26
CUST-00359,,Daniel,White,yschmidt@example.net,920-859-4389,4017 Richardson Rapid,Johnnymouth,KS,88974,B2C,1000.0,Due on Receipt,2024-02-02
CUST-00360,,Katie,Johnson,guy56@example.org,354.309.1508x632,276 Reed Mount,Port Rebecca,NH,96535,B2C,1000.0,Due on Receipt,2025-03-15
CUST-00361,,Alexandra,Ellis,nguyenbenjamin@example.net,001-816-381-5466x024,449 Heather Causeway,Ashleyborough,AL,57772,B2C,1000.0,Due on Receipt,2024-01-16
CUST-00362,"Barker, Lopez and Mason",Brandon,Ross,erikanelson@example.com,306.524.4795,53194 Matthews Roads,Amberfort,VT,73594,B2B,42917.09,Due on Receipt,2023-06-26
CUST-00363,,Matthew,Flores,vhernandez@example.com,982.764.6091,85445 Craig Burgs,New Brenda,KS,82324,B2C,1000.0,Due on Receipt,2024-03-16
CUST-00364,,Annette,Perry,potterjustin@example.net,636.482.6911x6331,686 Potter Manor,Luisstad,SD,83112,B2C,1000.0,Due on Receipt,2023-09-07
CUST-00365,,Elizabeth,Mcdaniel,wayne86@example.org,(477)347-2264x0857,666 Dana River Apt. 299,New Ashleychester,HI,03493,B2C,1000.0,Due on Receipt,2024-02-24
CUST-00366,"Wright, Hudson and Kennedy",Christopher,Wood,marnold@example.org,953.927.3524x103,973 Teresa Parkway,Port Cassandramouth,GA,21376,B2B,19905.78,Net 30,2023-12-24
CUST-00367,Bowen-Jones,Kaitlyn,Fleming,ecamacho@example.com,964-281-9807,0568 Patterson Crossing Apt. 249,Lake Garychester,MO,86554,B2B,18845.5,Due on Receipt,2024-03-06
CUST-00368,Durham Group,Jason,Davis,ellisjenna@example.org,001-645-247-5749x490,9544 Ashley Inlet,Marquezport,NM,20743,B2B,6199.12,Net 60,2025-01-14
CUST-00369,,Linda,Anderson,michele43@example.org,894.929.0458,2985 Gray Oval,Port Alicia,ND,23489,B2C,1000.0,Due on Receipt,2024-06-26
CUST-00370,Smith-Arroyo,Matthew,Parker,edwardfranklin@example.net,535-777-9083,1581 Tran Place,Port Brianshire,WY,69044,B2B,31031.34,Net 30,2023-12-26
CUST-00371,Scott Ltd,Ian,Mayer,jeremylove@example.org,6942841312,39977 Amanda Tunnel,West Kristyland,MO,26246,B2B,26620.2,Due on Receipt,2024-06-22
CUST-00372,,Darren,Miller,corylawrence@example.net,649.809.6173x9970,2587 Bean Hills Suite 835,Ericahaven,NJ,40976,B2C,1000.0,Due on Receipt,2024-10-15
CUST-00373,Rodriguez-Sherman,Ian,Smith,lsimpson@example.org,001-664-717-5823x133,49392 Moore Trafficway Suite 229,West Sue,NC,62599,B2B,11649.91,Due on Receipt,2024-11-05
CUST-00374,,Caitlin,Butler,jeremy47@example.com,(224)855-5746x966,5274 Lori Flats,Lake Jennifer,MS,39140,B2C,1000.0,Due on Receipt,2025-03-24
CUST-00375,Johnson-Simmons,Patrick,Grant,laurenwilliamson@example.com,511-632-5797x067,10548 Kim Haven Apt. 721,Tiffanychester,IL,20394,B2B,13585.29,Net 60,2025-04-25
CUST-00376,,Edward,Evans,annagonzales@example.com,001-784-788-4021,325 Perez Lake Suite 344,East Davidchester,WA,56512,B2C,1000.0,Due on Receipt,2024-04-19
CUST-00377,,Linda,Yates,durhamwilliam@example.org,001-760-385-8749,181 Lauren Vista,New Sandraborough,OH,99055,B2C,1000.0,Due on Receipt,2023-08-12
CUST-00378,,Katie,Jordan,steven25@example.org,(695)278-6069,03562 Foley Prairie Suite 873,Patriciashire,WY,20503,B2C,1000.0,Due on Receipt,2023-11-10
CUST-00379,,Kendra,Harris,craigferguson@example.org,001-528-551-5533x342,27160 Dillon Walk Apt. 607,Rossborough,HI,50374,B2C,1000.0,Due on Receipt,2024-09-17
CUST-00380,Davis and Sons,William,Lane,martinjason@example.com,001-395-956-3318x574,66615 Bautista Villages,South Sonyaport,VT,30563,B2B,37733.09,Due on Receipt,2024-12-12
CUST-00381,,Christopher,Schneider,bliu@example.com,001-250-223-2902x822,459 Morrow Manor,East Sharon,OH,20342,B2C,1000.0,Due on Receipt,2025-01-13
CUST-00382,,Lisa,Barnett,natasha12@example.org,234.465.4950x0507,86982 Craig Keys Apt. 161,South Stevenchester,OH,70850,B2C,1000.0,Due on Receipt,2024-05-24
CUST-00383,,Dennis,Morrison,collinsterrance@example.com,(558)459-1779,223 Julia Stravenue,Campbellville,NC,33240,B2C,1000.0,Due on Receipt,2023-12-09
CUST-00384,,John,Blair,mark79@example.net,294.425.6529x06032,26509 Webb Key,Lake Molly,FL,76155,B2C,1000.0,Due on Receipt,2024-04-27
CUST-00385,,Shannon,Lewis,amy14@example.net,001-385-752-4578x715,082 Jeremy Mount Apt. 184,Port Michael,ME,59819,B2C,1000.0,Due on Receipt,2024-05-20
CUST-00386,,Angela,Ayers,raymondpugh@example.net,223.703.5892,825 Craig Expressway,Port Sarah,PA,94359,B2C,1000.0,Due on Receipt,2023-10-13
CUST-00387,,Amber,Friedman,rgarrison@example.org,(646)586-7752x4014,62272 Peter Estate,Myersborough,TX,33081,B2C,1000.0,Due on Receipt,2025-03-26
CUST-00388,,Michael,Perez,donald61@example.net,001-392-937-2450x184,741 Hernandez Throughway,Nancyton,RI,50505,B2C,1000.0,Due on Receipt,2025-03-28
CUST-00389,,Patricia,Rodriguez,ksimmons@example.net,001-874-838-1199x537,144 Bowman Isle,Estradaview,ID,47249,B2C,1000.0,Due on Receipt,2023-08-20
CUST-00390,,Alexander,Marquez,fsanchez@example.org,001-864-217-8996,191 Tammy Garden,Bettychester,TX,52109,B2C,1000.0,Due on Receipt,2024-12-25
CUST-00391,,Julie,Reed,kphelps@example.net,3666039205,74555 Joshua Tunnel Apt. 574,East Angela,NC,72233,B2C,1000.0,Due on Receipt,2024-11-01
CUST-00392,,Marc,Morales,kimberly27@example.org,859-583-5411x65972,755 Huang Throughway Apt. 250,East Bonniehaven,NC,92281,B2C,1000.0,Due on Receipt,2024-10-27
CUST-00393,"Phillips, Castro and Thompson",Christine,Jones,daviscarly@example.net,(342)758-5626x1499,0382 Johnson Fork,East Nancy,SD,58219,B2B,14327.5,Due on Receipt,2024-11-01
CUST-00394,,Lisa,Thomas,john09@example.com,868.689.3628x969,6553 Fernandez Club Apt. 538,North Tina,ID,67013,B2C,1000.0,Due on Receipt,2024-12-18
CUST-00395,,Thomas,Edwards,jenniferrobbins@example.net,+1-937-849-0797,08780 Woods Squares,North Evelyn,TX,09074,B2C,1000.0,Due on Receipt,2024-12-26
CUST-00396,,Joshua,King,reevestravis@example.net,001-726-237-4845x398,591 Christina Pines,Crossborough,PA,33111,B2C,1000.0,Due on Receipt,2024-09-26
CUST-00397,,Kim,Mayo,anthonymcfarland@example.net,951-416-9666,14526 Porter Ferry Suite 633,Valerieland,MD,45028,B2C,1000.0,Due on Receipt,2024-06-01
CUST-00398,,Karen,Warren,suarezbruce@example.net,8516208005,951 Jacob River,Whiteborough,AL,45753,B2C,1000.0,Due on Receipt,2023-08-31
CUST-00399,"Gaines, Greene and Berry",Patricia,Mccarthy,williamolsen@example.com,4904814415,3929 Pace Shoals,Bowersville,WI,88149,B2B,41207.71,Net 60,2024-08-20
CUST-00400,,Cameron,Sanchez,johnroth@example.org,(805)507-9181x5899,2734 Powell Lane Apt. 707,West Annafurt,TN,40595,B2C,1000.0,Due on Receipt,2024-07-07
CUST-00401,,Victoria,Townsend,rosebobby@example.org,799-282-5080x0463,882 Maldonado Cape Apt. 172,Lake Luke,CT,94090,B2C,1000.0,Due on Receipt,2023-11-22
CUST-00402,,Tyler,Duncan,williamspatrick@example.net,840-235-2635,93946 Harris Wells,Roberttown,VA,55012,B2C,1000.0,Due on Receipt,2025-03-17
CUST-00403,,Robert,Ramirez,lisafreeman@example.net,4609723111,85246 Herrera Haven,Danielville,PA,52262,B2C,1000.0,Due on Receipt,2025-03-17
CUST-00404,Clements PLC,Meghan,Gonzalez,harrisondaniel@example.org,9624113695,083 Jenny Cape Apt. 254,West Steven,IL,84929,B2B,46986.08,Due on Receipt,2023-07-30
CUST-00405,,Peter,Hernandez,william32@example.net,657.407.1398,501 Robert Place,New Jennifermouth,NY,49046,B2C,1000.0,Due on Receipt,2023-07-16
CUST-00406,,Douglas,Garcia,adamsmith@example.org,(891)930-9810x7964,794 Baird Roads,Mendozaberg,MT,60036,B2C,1000.0,Due on Receipt,2024-08-06
CUST-00407,,Natasha,Walker,dana26@example.com,(550)864-2076,536 Stephenson Mount,Wallacefurt,OH,61255,B2C,1000.0,Due on Receipt,2024-03-25
CUST-00408,,Matthew,Ortega,jenniferharris@example.org,001-839-439-5786x543,87496 James Junction Apt. 686,South Andrew,LA,27561,B2C,1000.0,Due on Receipt,2024-04-11
CUST-00409,,Ashley,Jackson,danielleandrews@example.org,(265)373-2759,00051 Huynh Knolls,Lake Edward,WA,28420,B2C,1000.0,Due on Receipt,2024-02-10
CUST-00410,,Mary,Cox,brandy77@example.com,001-824-441-8222x618,431 Regina Court Apt. 267,Woodstown,AZ,77332,B2C,1000.0,Due on Receipt,2024-12-02
CUST-00411,,Vanessa,Cox,lrichards@example.com,4796551512,13541 Morrison Union Suite 099,Freystad,HI,33624,B2C,1000.0,Due on Receipt,2023-11-13
CUST-00412,,William,Hendrix,burnsrebecca@example.org,+1-234-447-6504x7158,904 Gonzalez Mountains,Priceview,WI,91839,B2C,1000.0,Due on Receipt,2024-04-03
CUST-00413,,Matthew,Pratt,vrussell@example.org,(348)237-4417x158,31251 Ashley Freeway,Port Charlestown,MA,97035,B2C,1000.0,Due on Receipt,2025-03-04
CUST-00414,Berg-Williamson,Eric,Sims,vwelch@example.net,391-202-3121,330 Paul Road Apt. 737,South Keith,CA,89126,B2B,23310.84,Net 60,2024-09-18
CUST-00415,,Michelle,Brown,williammiller@example.org,828-693-1132x532,436 Summers Street Apt. 804,Karenland,PA,08577,B2C,1000.0,Due on Receipt,2023-08-04
CUST-00416,Cooper-Quinn,Christine,Roth,craigrachel@example.com,7159959194,757 Hines Island Apt. 392,Lake Michaelmouth,OH,61009,B2B,19452.55,Due on Receipt,2024-02-23
CUST-00417,,Sandra,Mathis,dford@example.com,(826)760-2562,2292 Cody Lock,Hernandezmouth,WI,26421,B2C,1000.0,Due on Receipt,2023-07-03
CUST-00418,,Tyler,Moore,jeremy79@example.net,466.527.0511x5794,67042 Mccoy Spur Suite 919,New Julian,MS,95496,B2C,1000.0,Due on Receipt,2024-04-01
CUST-00419,,Lindsay,Shields,annette71@example.org,756.533.5357x485,9399 Lisa Gateway,Elliotttown,VT,41586,B2C,1000.0,Due on Receipt,2024-07-17
CUST-00420,Cruz and Sons,Cindy,Miller,uford@example.com,576-534-2507,5978 Kristen Island,Gallowayside,IL,26723,B2B,46095.34,Net 30,2025-03-18
CUST-00421,,Lisa,Lopez,phillipsbruce@example.org,884.336.6044x32400,2768 Brittney Trace Suite 147,Jamesmouth,FL,37825,B2C,1000.0,Due on Receipt,2023-10-21
CUST-00422,"Anderson, Blanchard and Martinez",Mindy,Tran,donald68@example.org,+1-265-462-5904x5990,12218 Shelby Freeway Apt. 555,South Matthewland,IL,65048,B2B,49872.73,Net 60,2024-04-23
CUST-00423,"Brown, Butler and Clarke",Heather,Kelley,olsenshane@example.org,001-443-430-8003x700,6608 Vasquez Skyway Suite 810,New Barry,NY,30582,B2B,47147.39,Net 60,2024-09-11
CUST-00424,Smith-Miles,Bonnie,Richardson,randyhernandez@example.org,+1-594-748-5862x3945,1470 Morrison Run Suite 321,South Lindaborough,TX,26734,B2B,18427.65,Due on Receipt,2025-01-27
CUST-00425,,Ashley,Burgess,oliviameyers@example.com,703.594.3804x032,657 Guzman Expressway Suite 789,Laurabury,FL,10681,B2C,1000.0,Due on Receipt,2024-10-07
CUST-00426,,Daniel,Smith,harveymercedes@example.com,5475692105,514 Valdez Hills Apt. 142,Stephenborough,NC,16272,B2C,1000.0,Due on Receipt,2025-05-31
CUST-00427,,Dana,Farley,beardsarah@example.org,2119379844,231 Gregory Burgs,South Ryanmouth,IN,54558,B2C,1000.0,Due on Receipt,2023-10-30
CUST-00428,Ray Inc,Diane,Chung,jennifer73@example.com,9435370096,5195 Hoover Plains,West Donna,GA,49164,B2B,43297.69,Net 60,2025-01-01
CUST-00429,,Andrea,Thomas,richard96@example.com,454.727.8656x194,778 Pamela Junctions Apt. 958,Port Lauren,IL,18788,B2C,1000.0,Due on Receipt,2025-03-12
CUST-00430,,Laura,Summers,amiller@example.org,780.781.9048x23571,639 Brady Spurs Apt. 372,Lake Aaron,UT,66628,B2C,1000.0,Due on Receipt,2025-02-27
CUST-00431,,Daniel,Thomas,nealkristopher@example.com,338-613-0004x1321,65609 Cooper Landing Apt. 469,Reidshire,FL,05989,B2C,1000.0,Due on Receipt,2024-11-25
CUST-00432,Rowland-Porter,Michael,Scott,ycallahan@example.net,001-316-399-5706x071,176 Allen Mountains,West Kylemouth,TX,28885,B2B,38147.81,Net 60,2024-10-05
CUST-00433,,Robert,Smith,brittneyleonard@example.org,971.482.7496x80491,2049 Simmons Spur Apt. 137,Wrightfurt,WA,98088,B2C,1000.0,Due on Receipt,2025-03-04
CUST-00434,,Desiree,Thompson,lwilliams@example.org,997-737-1122x29907,85816 Johnson Mews Suite 111,Nataliestad,NH,62711,B2C,1000.0,Due on Receipt,2024-04-23
CUST-00435,"Calhoun, Knox and Hutchinson",David,Martin,elizabethgriffin@example.net,(584)471-2961x803,60508 Daniel Shores Suite 980,Nicoleberg,AK,42382,B2B,42214.54,Due on Receipt,2025-06-01
CUST-00436,,John,Castillo,jacobwells@example.com,412.368.8122,192 Courtney Loop Suite 346,Port Ryanmouth,AK,52225,B2C,1000.0,Due on Receipt,2023-07-08
CUST-00437,,James,Barber,peter93@example.net,(679)986-2398,9061 Janet Trail,Port Darlene,NY,48934,B2C,1000.0,Due on Receipt,2024-01-18
CUST-00438,Campbell-Santos,Valerie,Peterson,samantha78@example.com,(398)699-9275x1758,4983 Mcintosh Islands Apt. 935,Jamesmouth,ID,68353,B2B,19562.08,Net 30,2024-11-23
CUST-00439,,Robert,Baker,msantiago@example.net,(443)358-8537,339 White Rue Suite 536,Loveshire,WA,60673,B2C,1000.0,Due on Receipt,2024-08-07
CUST-00440,,Matthew,Scott,kingtammy@example.net,(501)634-7789x4896,7917 Hughes Crest,East David,WA,07644,B2C,1000.0,Due on Receipt,2023-07-18
CUST-00441,,Melanie,Ramirez,david16@example.org,8905015944,99948 Randall Drive,New Breannabury,FL,23024,B2C,1000.0,Due on Receipt,2025-03-03
CUST-00442,,Tammy,Reyes,bestchristopher@example.net,+1-447-511-3633x792,03469 Griffin Fort Apt. 167,Hernandezfurt,TX,81117,B2C,1000.0,Due on Receipt,2025-01-20
CUST-00443,,Omar,Weaver,jamie76@example.net,850-478-9679x35219,35564 Jennifer Fort Suite 970,Lake Heidi,NY,59777,B2C,1000.0,Due on Receipt,2024-12-21
CUST-00444,,Lauren,Price,michael07@example.com,001-476-516-4534x547,65031 Christopher Square,West Christianview,RI,59889,B2C,1000.0,Due on Receipt,2023-10-10
CUST-00445,,Kelly,Garrison,monica23@example.com,828-413-1909x2487,39111 Roth Fall,Port Stevenstad,OK,95293,B2C,1000.0,Due on Receipt,2023-11-02
CUST-00446,,Eric,Frederick,kristinnguyen@example.org,001-548-708-8062x207,3721 Fernando Rest Apt. 162,West Stevenfort,WA,89305,B2C,1000.0,Due on Receipt,2025-01-22
CUST-00447,,Randall,Weaver,doneal@example.net,359.796.4862x87203,96664 Johnson Oval Apt. 036,South Michelle,PA,98703,B2C,1000.0,Due on Receipt,2023-10-03
CUST-00448,,Deborah,Turner,douglaslester@example.com,476-377-5372x603,0576 Miller Hill Suite 887,Port Melanieland,SD,46701,B2C,1000.0,Due on Receipt,2024-02-29
CUST-00449,Collins PLC,Gabriel,Gay,juliehoffman@example.org,9837850765,5089 Nicole Trace Suite 680,East Sarahfurt,RI,43774,B2B,10283.71,Net 60,2024-11-11
CUST-00450,,Jennifer,Simon,douglas31@example.net,(846)430-0402x3693,943 Vickie Estates Apt. 471,South Rose,NC,22207,B2C,1000.0,Due on Receipt,2025-06-04
CUST-00451,,Emily,Wilson,vcain@example.net,001-657-549-8855x829,67458 Porter Stream,Williamsshire,GA,39867,B2C,1000.0,Due on Receipt,2025-02-28
CUST-00452,,Michelle,Rodriguez,angelarichard@example.org,872.718.8566,32971 Howe Centers Suite 662,Kennedytown,FL,44250,B2C,1000.0,Due on Receipt,2025-06-14
CUST-00453,Wilson-Young,Natasha,Vasquez,zchapman@example.com,843.392.5295,10286 Mosley Underpass,North Aaron,NV,23775,B2B,21813.12,Due on Receipt,2023-07-12
CUST-00454,,Dennis,Terrell,erika59@example.org,2245510910,7149 Gilbert Pine,Port Cheyenneberg,HI,09013,B2C,1000.0,Due on Receipt,2024-06-10
CUST-00455,"Phelps, Moore and Parsons",Zachary,Crawford,hannahjohnson@example.com,+1-527-975-8446x6345,201 Briana Crest,North Whitney,OK,17030,B2B,42152.16,Net 30,2023-10-10
CUST-00456,,Jennifer,Campbell,gwendolyn93@example.net,566.718.9437x0526,04627 Barrett Locks,Shannonmouth,NE,98186,B2C,1000.0,Due on Receipt,2024-12-17
CUST-00457,Barrett-Rubio,Karen,Parrish,adrianlogan@example.com,(817)252-0238x97432,559 Rogers Cove,Ingramhaven,CA,26939,B2B,28647.8,Due on Receipt,2023-11-27
CUST-00458,Cook Ltd,Michaela,Manning,alyssa89@example.net,+1-736-207-9848x704,176 Sloan Rest Apt. 593,Bakerton,WA,30578,B2B,46276.01,Net 30,2024-11-17
CUST-00459,,Rebecca,King,adam30@example.org,636.206.0148x860,388 Chan Walk Apt. 685,New Diana,MA,02363,B2C,1000.0,Due on Receipt,2024-11-30
CUST-00460,Miller-Lucas,Stacey,Smith,sarahsimon@example.org,+1-344-362-6325x1448,03142 Kathy Junction,New Katieside,PA,61488,B2B,30771.58,Net 30,2024-07-17
CUST-00461,,David,Contreras,kristen51@example.com,(463)484-0911,88375 Matthew Loaf Suite 186,East James,KY,84057,B2C,1000.0,Due on Receipt,2024-06-26
CUST-00462,,Kiara,Adkins,cherryjulie@example.net,001-778-276-5530x073,560 Atkins Corner Apt. 198,New Derekfort,PA,73060,B2C,1000.0,Due on Receipt,2024-08-18
CUST-00463,,Jessica,Peterson,hartmandanielle@example.org,786-840-1042x4624,517 Rodgers Lodge,North Tinamouth,MO,24719,B2C,1000.0,Due on Receipt,2024-12-20
CUST-00464,,Christopher,Taylor,coxcody@example.com,001-355-612-9391x304,60461 Adams Center Apt. 119,North Patriciaton,KS,62003,B2C,1000.0,Due on Receipt,2025-03-06
CUST-00465,,Michael,Weaver,erik83@example.org,622-591-0732x28360,306 Christina Loaf Apt. 845,South Terri,GA,54442,B2C,1000.0,Due on Receipt,2025-05-24
CUST-00466,,Beth,Adams,mannjonathan@example.net,401.269.3429x2913,01623 Chung Ports,Lake Jasonville,KS,91756,B2C,1000.0,Due on Receipt,2023-06-27
CUST-00467,,Robert,Peterson,uthomas@example.net,455-566-8473,3377 Kim Glen Apt. 672,Port Pamelaton,MN,98585,B2C,1000.0,Due on Receipt,2024-06-07
CUST-00468,,Alice,Harris,keithdonald@example.com,(660)578-1975,47642 Walker Dale Apt. 376,New William,GA,19466,B2C,1000.0,Due on Receipt,2023-09-10
CUST-00469,,Joseph,Wood,hannah48@example.com,001-460-919-1344x389,05869 Smith Fields,North Jessica,WA,94988,B2C,1000.0,Due on Receipt,2025-01-30
CUST-00470,King-Ballard,Brenda,Fuller,cody79@example.org,950.555.7385,011 Jesse Way Apt. 376,North Erinside,AL,58340,B2B,16450.57,Net 30,2024-12-26
CUST-00471,Walker and Sons,Jeffery,Davis,alexander96@example.org,597-231-5391x149,482 Sara Overpass Apt. 651,New Brandishire,MO,36895,B2B,8286.33,Net 60,2023-06-17
